Metabolites,FC,pvalue,vip,sign
MW0011071,1.1059556032346287,0.5057704641874564,0.7955635636057047,non significant
MW0011450,1.0715318220200507,0.5532193286747138,0.6706791870860493,non significant
MW0011786,0.9468766029592702,0.6643720474667947,0.7808505123429774,non significant
MW0011795,0.9608835595639409,0.6154664298904936,0.5762392971359075,non significant
MW0011811,0.878657934563311,0.04713857661992054,1.5739177117263672,Lower in MCI
MW0011847,0.806635082226123,0.5026602595403773,0.727700445659798,non significant
MW0011892,0.9235189710767829,0.4778408284835023,1.2326033468972795,non significant
MW0012078,0.764896489035253,0.9805651912305973,0.2500642706574509,non significant
MW0012469,1.029148912374182,0.745513944728651,1.1604602487438722,non significant
MW0012516,0.9833579265797353,0.8997076160543304,0.22570472062178187,non significant
MW0012552,0.8818631264708611,0.8358778400697703,0.3872624886718907,non significant
MW0012622,0.8953243071958439,0.8382019639499763,0.4123365843963258,non significant
MW0012793,1.2186203210416884,0.5039623842772921,0.8115537497892219,non significant
MW0012926,1.0767516892133808,0.7859111874832403,0.8186421767775256,non significant
MW0013300,1.0228531879087306,0.9455049796854561,0.37024880016509826,non significant
MW0013469,0.7870008006608696,0.31900974394689036,1.0014194897222268,non significant
MW0013502,0.9987062384403155,0.9769211660165545,0.10713727950832821,non significant
MW0013514,0.970954693666441,0.8308217988868476,0.24607493676879272,non significant
MW0013829,0.636601088306252,0.048300035928544906,1.7417865870285976,Lower in MCI
MW0014060,0.9818358843631483,0.9229105167437502,0.18503810037745652,non significant
MW0014265,1.0299732635499559,0.953103150956041,0.5600139603837532,non significant
MW0014865,0.9023004342671853,0.8941878560094614,0.2758564611445508,non significant
MW0014866,0.9774375247539112,0.681209117580059,0.5377631405375469,non significant
MW0015657,0.9727209890618876,0.576038059198869,1.27653193187978,non significant
MW0016030,1.02561941702339,0.8293806948011031,0.498048565256087,non significant
MW0017104,1.0291984909630123,0.7446203352113382,0.6296204789408236,non significant
MW0052373,0.9253984816571771,0.8090983949704541,0.7204314074852322,non significant
MW0053527,1.0248865475256792,0.7174063645413445,0.7452187167356067,non significant
MW0053901,0.9279927614370624,0.5536864649138473,0.6406101714180751,non significant
MW0054028,1.0269699338602392,0.8065228018592973,0.8302964832469456,non significant
MW0054155,1.0330888075197047,0.5361067468558454,0.8143457940283491,non significant
MW0054358,0.9926884977424772,0.9455049796854561,0.11293094845383009,non significant
MW0054671,1.1417644905401965,0.41637105760666626,0.9753003956231658,non significant
MW0054786,1.0428412225626842,0.6643720474667947,0.678376258342516,non significant
MW0054976,1.0854700444964673,0.6428025582482398,0.5225041925622689,non significant
MW0055025,0.859512689843557,0.21100364621225856,1.1902054898709709,non significant
MW0055136,0.9086283345680091,0.8396085780974042,0.23256306269300822,non significant
MW0055215,1.1364080784046946,0.6889197899895005,0.5292866545393039,non significant
MW0055411,0.9658041223192245,0.6643720474667947,0.9561991970936651,non significant
MW0055436,0.8275482389244849,0.30562769594513584,0.9905687161622813,non significant
MW0055444,1.1350622862456874,0.8771749508366549,0.3980463823455083,non significant
MW0055479,1.0193875248536302,0.9905769501467303,0.05603538530450197,non significant
MW0061026,1.023855125704892,0.8135985462777805,0.29810129547224384,non significant
MW0062166,0.814591388488304,0.22298089744183183,1.111634480255039,non significant
MW0062212,1.0871639774348674,0.845858602279275,0.28208292765022136,non significant
MW0062242,1.1936787709529546,0.04713857661992054,1.7141678633856865,Higher in MCI
MW0062275,0.8868190922853788,0.41637105760666626,0.9853776743181974,non significant
MW0063590,0.9603374707645355,0.829621058143773,0.9358296830253664,non significant
MW0063665,1.013303923223611,0.9880178847461386,0.26188647462805426,non significant
MW0063708,1.0418757425609926,0.7926268022456912,0.32559027666332774,non significant
MW0102841,1.0939857761485094,0.30576463449530933,1.1769953612065611,non significant
MW0102908,1.021306146983274,0.8132959099195174,0.32359823863225,non significant
MW0103361,1.0307362113170537,0.7654758541849229,0.6965623325159156,non significant
MW0104208,0.7651514325104712,0.2044205689670605,1.170135813091577,non significant
MW0104272,1.038605342768597,0.6428025582482398,0.9312320558408873,non significant
MW0104373,0.9311165460455625,0.8953877668220114,0.464521215329149,non significant
MW0104474,0.9303134897844353,0.6965500902851759,0.662415693063533,non significant
MW0105037,0.9340999611549725,0.47759106547879454,0.9929223093215412,non significant
MW0105209,1.1134351162225178,0.9402898438245952,0.3237094741079724,non significant
MW0105933,1.0175959436985966,0.6428025582482398,0.7199447728017621,non significant
MW0106007,0.24551388741994254,0.7631448141398895,0.7826485037689639,non significant
MW0107624,0.9608793079937892,0.7235721019746743,0.5639007574596668,non significant
MW0107746,0.9984660771188218,0.9985353091693895,0.11568757906497543,non significant
MW0108414,0.9213532082683141,0.20026335248004598,1.1672323506453919,non significant
MW0108435,1.0371547925895774,0.4285132147770488,0.8469987347709207,non significant
MW0109000,1.0158364591054643,0.8308217988868476,0.8464352051362476,non significant
MW0109414,0.9184669133837086,0.46464386054469786,0.8317656373069292,non significant
MW0109691,0.9987586848270855,0.9903163714911738,0.12912616253446163,non significant
MW0109751,0.8780487513328339,0.18256218568214694,1.261958001793153,non significant
MW0109785,1.0440479155805902,0.7781301958537439,0.37940984106084513,non significant
MW0110009,1.2853972481518414,0.745513944728651,0.4019812617813199,non significant
MW0110487,0.9481114657816748,0.7695984092881251,0.35453576017135074,non significant
MW0110742,1.1727424867945968,0.13138439561315088,1.279312956727555,non significant
MW0111083,0.9746219418052566,0.996571799953158,0.050282118212666864,non significant
MW0111911,1.0208743993518579,0.6560838066386276,0.531292476433764,non significant
MW0112752,1.1116004477426762,0.04713857661992054,1.7246050366972299,Higher in MCI
MW0112859,0.9795628345149192,0.27424091698849956,1.4098291452059653,non significant
MW0112918,0.9889245669803642,0.79058838651444,0.33466118787095195,non significant
MW0113261,0.9964164616966477,0.9446184812476552,0.46041633653453956,non significant
MW0113283,0.8436541553517469,0.5031364643687228,0.7713771317246252,non significant
MW0114282,0.7310442266149026,0.14195928696592053,1.2601804847051332,non significant
MW0114590,1.0387235546037024,0.714459256694502,0.5118739624452968,non significant
MW0115062,0.682837568601354,0.30275651575980383,1.0311815557465498,non significant
MW0115063,1.038126633104309,0.5895738264614367,0.7845008362272973,non significant
MW0117075,1.0771244278396477,0.7922869894966899,0.32694011540048445,non significant
MW0117159,1.0157771288131936,0.8780411073557475,0.6650586365880498,non significant
MW0117278,1.0268194672025712,0.653757902705768,0.6112437022356162,non significant
MW0119585,0.8142212276442073,0.25457570156561665,1.148699987334169,non significant
MW0120946,0.9692107951217491,0.6428025582482398,0.5728374750637236,non significant
MW0123240,0.9703867319289713,0.595740829576093,0.639041504505428,non significant
MW0124205,1.1044288024806594,0.3170395858429229,1.0684371943017954,non significant
MW0124439,0.937754217629141,0.5662971359476474,1.0170676173999347,non significant
MW0124804,0.7334654849106368,0.14227781493807096,1.2684207817464843,non significant
MW0125788,1.0696312511310775,0.4203488945370458,0.8449553621815449,non significant
MW0126226,0.953176019852418,0.8908376052577368,0.1939395141488861,non significant
MW0126293,1.0101225493187522,0.7781301958537439,0.7797004943406488,non significant
MW0126453,0.9985321136063304,0.9983939066077032,0.19076890896547213,non significant
MW0126515,0.9902320389479207,0.5983269401521518,0.6160772384524443,non significant
MW0126592,0.9269955169385053,0.4107771953661612,1.1506396764301319,non significant
MW0126843,1.0942195066850606,0.5895738264614367,0.6437825490021178,non significant
MW0127248,1.08299771007285,0.4086388360281489,1.1288695570611103,non significant
MW0129025,0.6815328786969509,0.9805651912305973,0.327317666349143,non significant
MW0129353,0.5225590559975957,0.5674334398758448,0.6554834738530207,non significant
MW0133375,0.9580220641330474,0.8293806948011031,0.39924661126199296,non significant
MW0136716,0.9807123049644866,0.6910402737042667,0.47459635538527756,non significant
MW0137431,0.6703955076125788,0.5435756203078405,0.7137695572135101,non significant
MW0137676,1.0314961124389577,0.6428025582482398,0.6316446549332869,non significant
MW0138026,0.9331862858509173,0.9385243569755483,0.47527932776319937,non significant
MW0138455,1.0914693787039254,0.8136788727339869,0.399042725956105,non significant
MW0138478,1.0142914133154124,0.9429471122561708,0.17745861225289578,non significant
MW0139075,0.8981278684075981,0.27878774593368366,1.114254865725175,non significant
MW0139396,1.0958797825006477,0.7781301958537439,0.7489162778676931,non significant
MW0139445,0.9403799460892771,0.5801366551586594,0.7599845859709771,non significant
MW0139667,1.0539834083876438,0.509465638844554,0.787827923385658,non significant
MW0140262,1.1101257579663042,0.44261286681989365,0.8166307898952381,non significant
MW0141286,0.9701207109932101,0.773672710211722,0.34892460648852347,non significant
MW0141401,1.0905225660513373,0.5532193286747138,0.6942941209067275,non significant
MW0141409,0.9267561585695466,0.5057704641874564,0.7704297067631445,non significant
MW0141493,0.9828543205277528,0.8065228018592973,0.5708432537690198,non significant
MW0141511,1.1374152813392262,0.745513944728651,0.4291394196608404,non significant
MW0141512,0.985416760384602,0.8789936074637055,0.633342522279241,non significant
MW0141675,1.276749880370633,0.4208805817336998,1.0531828190023251,non significant
MW0141934,1.157109712867215,0.04764666818939866,1.6819885349154957,Higher in MCI
MW0142027,0.9469766832771609,0.8786922706918537,0.23131536883103057,non significant
MW0142145,0.8053358650967548,0.03463036074543976,1.6498658598829081,Lower in MCI
MW0142150,1.0523007916714535,0.9122529045915254,0.3096991711698431,non significant
MW0142222,0.9424566008376017,0.5482915044996942,0.6535048561466429,non significant
MW0142323,0.9555627761691776,0.456002224573694,0.8336387873636631,non significant
MW0142596,0.9936861362887017,0.9446184812476552,0.6025977451050452,non significant
MW0142606,0.8347075465423855,0.7538067842942722,0.46668451236926384,non significant
MW0142653,0.9099163047911725,0.4790414213581709,0.7791936638418994,non significant
MW0142794,1.012600563925541,0.8756272838936662,0.29446635099204244,non significant
MW0143225,0.8240337949845629,0.09682448558070172,1.4291688393106832,non significant
MW0143248,1.0284471423301216,0.5880191515243082,0.9450670126054704,non significant
MW0143259,0.9653140064248622,0.5039623842772921,1.036718301665613,non significant
MW0143459,1.1970693673754587,0.1290526786237346,1.6202595586032977,non significant
MW0143559,1.005783599697017,0.8358778400697703,0.7140867243399307,non significant
MW0143603,1.012908086073274,0.9805651912305973,0.2399967653976958,non significant
MW0143686,1.0989218171232324,0.43418283631559396,1.3147901912667561,non significant
MW0143809,0.9946973025769641,0.8132959099195174,0.292625042173133,non significant
MW0143925,0.9806406667410658,0.745513944728651,0.4190509233252015,non significant
MW0143996,0.8576995755453934,0.09372102109306449,1.4371281796117092,non significant
MW0144508,1.0818567694513024,0.30562769594513584,1.1958429008261375,non significant
MW0145437,0.7502796298917137,0.8106241148900436,0.7446966600292596,non significant
MW0145509,1.0532154529665845,0.5809739960359422,0.6977186604002388,non significant
MW0145670,0.9483736865656659,0.6189830466424348,1.0755536754995185,non significant
MW0146186,1.0773676600363078,0.7643562582783725,0.5399243400726538,non significant
MW0146518,0.9685553023253258,0.9742920307450889,0.8012257026799054,non significant
MW0146836,0.9983198294282499,0.9988538162477477,0.4733597966125162,non significant
MW0147536,1.0030479368318266,0.883357359921407,0.18389010953500898,non significant
MW0147733,1.0311926738701254,0.6533675857118244,0.5039134942081938,non significant
MW0148349,1.0074835068373282,0.8997076160543304,0.39692656975735174,non significant
MW0148533,1.0700195520880005,0.7646001984999502,0.4793461250532568,non significant
MW0148611,1.0792809076804595,0.49978492121563045,1.0432199563150615,non significant
MW0149268,0.8135829540337945,0.3726393585724433,0.9061290358436233,non significant
MW0149546,0.8626734020868861,0.7643562582783725,0.5678341655232213,non significant
MW0150666,0.9783097446138913,0.5850010369821274,0.6863627883121186,non significant
MW0151417,0.9764663270035555,0.7435331035848736,1.0444055881971743,non significant
MW0151905,1.0120695931865102,0.7994006089842938,1.0348811428265383,non significant
MW0151906,1.11139437815481,0.6375817594336023,1.002119876772567,non significant
MW0151926,1.011663528153239,0.8177786595870478,0.3048468620828192,non significant
MW0152097,0.9377328235887353,0.4203488945370458,0.8463061604557717,non significant
MW0152206,1.118131417682937,0.20016660074802828,1.2101959486169191,non significant
MW0152284,1.099554530963675,0.576038059198869,0.8432365790627615,non significant
MW0152405,1.099341486990961,0.6428025582482398,1.0179694046399292,non significant
MW0152499,1.1811089688352487,0.21444681093194026,1.3599118837125344,non significant
MW0152851,0.8978356793330919,0.080551584986516,1.426263267825684,non significant
MW0153068,0.8789330343291045,0.4778408284835023,0.7697711758496865,non significant
MW0153318,0.9776969223964149,0.5039623842772921,0.7780520009482413,non significant
MW0153324,1.014689993108322,0.8293806948011031,0.3534058624453616,non significant
MW0154670,0.9691867988998252,0.7131442647277089,0.5486685541476086,non significant
MW0154983,0.953795110735941,0.5880191515243082,0.9296172006706239,non significant
MW0155305,1.0456244533942034,0.5674334398758448,0.7884111781702509,non significant
MW0155360,0.9764696539417059,0.8132959099195174,0.3104194045787398,non significant
MW0155841,1.0987573992420725,0.6082504681619925,0.6105922007593642,non significant
MW0156900,1.190263976108599,0.7695984092881251,1.0752868455448665,non significant
MW0157368,1.0450502332791929,0.7859111874832403,0.350327568262655,non significant
MW0157398,0.9053361578098301,0.17139008240386955,1.272974046695222,non significant
MW0157690,1.1269491754066066,0.20731628269855099,1.2609456485289186,non significant
MW0158236,1.0991387098468977,0.5567439312989939,0.6939267831005361,non significant
MW0158878,1.1170577146157206,0.9684276883922961,0.24751312682555646,non significant
MW0159042,1.0421173410743192,0.6301722018887206,0.6085920749106176,non significant
MW0159195,0.8720538937688518,0.07225083654899665,1.4312709716149563,non significant
MW0160615,0.9599352927298784,0.5039623842772921,1.2362337259896674,non significant
MW0161530,0.9316695810147797,0.7552369236327181,0.4124241137564817,non significant
MW0162175,0.9750037930511303,0.7643562582783725,0.8561478688399927,non significant
MW0162981,1.0129279029702398,0.7643562582783725,0.8257596607150189,non significant
MW0164178,0.9528571920253821,0.6428025582482398,1.1173211934803895,non significant
MW0164379,1.011596697394511,0.9458538752897743,0.24077068457046397,non significant
MW0168173,1.029533674697052,0.5880191515243082,0.7779869638150829,non significant
MW0168907,1.1067803437006951,0.7695984092881251,0.4416350841213268,non significant
MW0170035,0.8953567237962415,0.8756272838936662,0.22479149402382995,non significant
LIPID-N-0005,0.9853139775487608,0.7791817817398639,0.7407963888139862,non significant
LIPID-N-0006,1.3908012242263013,0.8090983949704541,0.303759458816066,non significant
LIPID-N-0010,1.1940615001016552,0.8052973404194682,0.4616361811558624,non significant
LIPID-N-0012,0.9561462691164926,0.773672710211722,0.3530319926581729,non significant
LIPID-N-0013,0.8841932948960138,0.7951897745284533,0.31803571129724884,non significant
LIPID-N-0015,0.9826153282065541,0.7923533220525479,0.33766383896320157,non significant
LIPID-N-0016,0.844537627982311,0.20061314097950592,1.1520809798201108,non significant
LIPID-N-0026,0.7866283397715332,0.4778408284835023,0.7863348149290992,non significant
LIPID-N-0032,0.9189149699477919,0.10312402343619577,1.4232336037791438,non significant
LIPID-N-0056,0.9539881987779064,0.6326075835359608,0.6857828622994528,non significant
LIPID-N-0062,1.3051680217682962,0.09682448558070172,1.5840030322267147,non significant
LIPID-N-0067,1.0397340732868212,0.5527100145003175,0.6897442626073609,non significant
LIPID-N-0071,0.967462056366339,0.7987781182275198,0.33256207429807194,non significant
LIPID-N-0072,0.9600804524525015,0.5373385554038907,0.9515861410332856,non significant
LIPID-N-0073,0.9946571820172826,0.9385243569755483,0.500132301075732,non significant
LIPID-N-0074,0.9701204756843484,0.7922869894966899,0.3463035948765855,non significant
LIPID-N-0075,0.9796695698084817,0.745513944728651,0.6763822303330281,non significant
LIPID-N-0079,0.9121242886762148,0.41003016966351064,0.8667636721646338,non significant
LIPID-N-0082,1.020916341187143,0.38274439462314286,1.2633047347475501,non significant
LIPID-N-0084,1.0041575530331666,0.8540615423287606,0.5812958348979153,non significant
LIPID-N-0086,1.012813724124808,0.8293806948011031,0.28322113858081943,non significant
LIPID-N-0090,0.9869627603132852,0.8436210952591852,0.4484872525279978,non significant
LIPID-N-0091,0.9912167440868371,0.9517207202419783,0.596246685007125,non significant
LIPID-N-0094,1.1123762937551012,0.829621058143773,0.2595331120178101,non significant
LIPID-N-0095,0.9973885535476587,0.8293806948011031,0.3834906289838085,non significant
LIPID-N-0098,1.083450470757344,0.6643720474667947,0.5360870742844065,non significant
LIPID-N-0099,1.0421605934509472,0.7767977979338698,0.6899320559514197,non significant
LIPID-N-0100,0.9641038316715909,0.5850010369821274,0.6145241012953107,non significant
LIPID-N-0102,0.9977931635101583,0.9905769501467303,0.2962693027679445,non significant
LIPID-N-0104,0.9431426001477284,0.6643720474667947,0.5870621738232074,non significant
LIPID-N-0105,0.9483401728684698,0.5693952493622143,0.7386362371998356,non significant
LIPID-N-0108,0.9330457325012174,0.22781815379090198,1.2525831942720609,non significant
LIPID-N-0109,0.933717369853975,0.23694955319292343,1.2624212799257644,non significant
LIPID-N-0110,0.8481300502621695,0.0790983337413846,1.444417965375508,non significant
LIPID-N-0111,0.854998191943195,0.0546992241657299,1.5372862869804653,non significant
LIPID-N-0112,0.8939261283069275,0.039202355873911764,1.6371365202689476,Lower in MCI
LIPID-N-0119,1.0108067755888055,0.8052973404194682,1.0491348939630345,non significant
LIPID-N-0122,0.9632923789915698,0.7695984092881251,0.5495580380421453,non significant
LIPID-N-0124,1.0393024235973818,0.9985353091693895,0.6495723462255535,non significant
LIPID-N-0127,0.8513526016031281,0.05787128774360737,1.5008435441181895,non significant
LIPID-N-0129,0.9302030425923578,0.5833294583502443,0.644800733905532,non significant
LIPID-N-0131,1.0411771847616265,0.8756272838936662,0.8153530314615706,non significant
LIPID-N-0132,1.01655455321942,0.7376499170427138,0.5854446571689227,non significant
LIPID-N-0134,1.0904145635117082,0.501436470211416,0.8337250222119061,non significant
LIPID-N-0136,1.187178194336096,0.8756272838936662,0.8999972887686587,non significant
LIPID-N-0138,0.9441462209046257,0.5895738264614367,0.8259897784701141,non significant
LIPID-N-0139,0.9396152774022518,0.49300274143612033,1.0232496409445568,non significant
LIPID-N-0140,0.9399848539332663,0.5039623842772921,1.0200545082125758,non significant
LIPID-N-0141,0.9383404038930879,0.5191987312005891,0.9903825431798863,non significant
LIPID-N-0142,0.9035682885295019,0.2357092324349574,1.1879356360323665,non significant
LIPID-N-0143,0.8970297458486292,0.189708882422862,1.243460803100393,non significant
LIPID-N-0144,0.8630280801067145,0.03576456319464689,1.6331549501323468,Lower in MCI
LIPID-N-0147,1.1224735275865243,0.6428025582482398,1.0154410138802272,non significant
LIPID-N-0148,0.9914490153173361,0.9985353091693895,0.5820206420358445,non significant
LIPID-N-0149,0.9137929921079768,0.6428025582482398,0.7307235252453427,non significant
LIPID-N-0150,0.9208411964232717,0.6643720474667947,0.7208504057782663,non significant
LIPID-N-0151,1.215013934777852,0.927950775919075,0.8689099300639176,non significant
LIPID-N-0152,1.2048859867640334,0.9210212557396635,0.8814011535881197,non significant
LIPID-N-0154,0.829528688498043,0.13138439561315088,1.304547364668545,non significant
LIPID-N-0155,1.0042023161560532,0.7654758541849229,0.5974327506715732,non significant
LIPID-N-0157,1.017504566355209,0.9985353091693895,0.7688576195214162,non significant
LIPID-N-0158,1.1139802186535095,0.44261286681989365,1.1728305537423773,non significant
LIPID-N-0159,1.0545551013310526,0.6002286728093085,0.9146364983471234,non significant
LIPID-N-0161,1.0087683494160824,0.9249779654587271,0.583162335288266,non significant
LIPID-N-0162,1.2398917230618818,0.5361704176065866,0.8095464726621737,non significant
LIPID-N-0163,1.1145389866591675,0.9458538752897743,1.0072677780777464,non significant
LIPID-N-0164,1.1564441898268085,0.6002286728093085,0.9295705090588239,non significant
LIPID-N-0165,0.945728822369889,0.5086161513098802,0.914946081163236,non significant
LIPID-N-0167,0.894853766020791,0.32490889259408995,0.9826161652089632,non significant
LIPID-N-0170,0.9806058311398254,0.8132959099195174,0.850780569338776,non significant
LIPID-N-0175,0.9099788417942671,0.5086161513098802,0.8387869725149499,non significant
LIPID-N-0176,0.9367335813003683,0.65846649006312,0.6377458979329119,non significant
LIPID-N-0178,0.9489096896965677,0.8509540279894692,0.4767668229555346,non significant
LIPID-N-0179,1.0339094968457903,0.773672710211722,0.7613647105648941,non significant
LIPID-N-0180,0.9905128983110376,0.7230554463274447,0.529875612447706,non significant
LIPID-N-0181,1.0997464132870127,0.17087129933515302,1.4945101493868878,non significant
LIPID-N-0187,0.9217789625884795,0.2663623758515655,1.0483219775494352,non significant
LIPID-N-0217,0.9881194167541262,0.7156665749759615,0.4392593926510839,non significant
LIPID-N-0230,0.9972012986956318,0.8771749508366549,0.7926207166746376,non significant
LIPID-N-0234,0.868200173674857,0.001027656459095308,2.3673213383777263,Lower in MCI
LIPID-N-0235,0.8866297370473954,0.03463036074543976,1.6423482615123672,Lower in MCI
LIPID-N-0239,0.9750338830407062,0.6428025582482398,0.7291663339571316,non significant
LIPID-N-0240,0.8330238534434817,0.0045755585058862795,2.0829294859648186,Lower in MCI
LIPID-N-0254,0.8715099829388501,0.018318711197751875,1.811221905147526,Lower in MCI
LIPID-N-0260,1.0024987704296209,0.8132959099195174,0.6824445195645789,non significant
LIPID-N-0262,1.1641455341371996,0.3263952100101883,1.1442118795448637,non significant
LIPID-N-0270,0.7890032714909979,0.007395947918552071,2.0065814951950935,Lower in MCI
LIPID-N-0271,1.024054841487492,0.9024876030041691,0.6958685723649783,non significant
LIPID-N-0274,1.0550244502769952,0.4996790576485856,1.0501478316727217,non significant
LIPID-N-0276,1.0424927167830238,0.7781301958537439,0.33946802642383656,non significant
LIPID-N-0285,1.0121886850141912,0.8308217988868476,0.739975853044435,non significant
LIPID-N-0287,0.8780139687970867,0.36652849268277715,0.9500912174604691,non significant
LIPID-N-0292,1.1551453739063133,0.9630542085196343,0.9845164888768022,non significant
LIPID-N-0304,0.8994112846932899,0.1355949760170562,1.2568336313899433,non significant
LIPID-N-0320,0.7606632475747526,0.0008105385565166553,2.413444396139719,Lower in MCI
LIPID-N-0323,1.0056439078995703,0.8771749508366549,1.0545102285086478,non significant
LIPID-N-0334,1.0075993208383642,0.8780411073557475,0.8437052076728379,non significant
LIPID-N-0335,1.034315050630758,0.5039623842772921,0.7245907659758424,non significant
LIPID-N-0350,0.8330997038155369,0.1355949760170562,1.3789167123105077,non significant
LIPID-N-0352,0.9227873148769719,0.6428025582482398,0.8720615183708901,non significant
LIPID-N-0353,0.8026321970619967,0.05306584073345182,1.596718389195034,non significant
LIPID-N-0354,1.0375312941231174,0.7923533220525479,0.6662188811517935,non significant
LIPID-N-0355,0.7870972582438015,0.06935014229100689,1.4434682908544425,non significant
LIPID-N-0365,1.069227192155789,0.9769211660165545,1.1065727058518646,non significant
LIPID-N-0368,0.7921943034807121,0.09647896342793201,1.465228430972705,non significant
LIPID-N-0369,1.0260069564733487,0.9152035839928349,0.8994132493320278,non significant
LIPID-N-0370,0.8170002068717365,0.05083667749053522,1.548235629807952,non significant
LIPID-N-0371,0.8389830597084371,0.03037755349019343,1.9293305122873041,Lower in MCI
LIPID-N-0372,0.9736948524679789,0.8308217988868476,0.7133530724401915,non significant
LIPID-N-0373,0.9119989885635013,0.5026602595403773,1.1304785764040421,non significant
LIPID-N-0382,0.6979341464321418,0.13194028279218234,1.3457596059799501,non significant
LIPID-N-0383,0.9628905670693879,0.7643562582783725,0.8330454163522408,non significant
LIPID-N-0387,0.9671406583777473,0.8106241148900436,0.6479691785833637,non significant
LIPID-N-0388,1.0428006443255209,0.8472156542325042,0.7154512264383377,non significant
LIPID-N-0397,1.0778740766238795,0.8924482336839501,1.1184709477262067,non significant
LIPID-N-0398,0.8168823338915264,0.27878774593368366,1.041471249494662,non significant
LIPID-N-0400,1.020672413757124,0.6533675857118244,1.2308475767171807,non significant
LIPID-N-0401,1.118586368669266,0.7922869894966899,0.9632683234181155,non significant
LIPID-N-0402,0.9704877471965502,0.9650354543853392,0.8496354205048636,non significant
LIPID-N-0403,1.0984901913274352,0.9630542085196343,0.8193967416151181,non significant
LIPID-N-0406,0.9888934121686457,0.6657735657407403,0.8855162238685148,non significant
LIPID-N-0413,0.8926214726477503,0.31259880935603257,1.1468948427908199,non significant
LIPID-N-0414,0.8523985485394044,0.10543138627834142,1.5741094922652046,non significant
LIPID-N-0417,1.0632014888497854,0.43418283631559396,0.9119836414877035,non significant
LIPID-N-0421,0.8160026809769222,0.030978653814072162,1.6847015391318352,Lower in MCI
LIPID-N-0432,0.963214148752744,0.7922869894966899,0.8980242996903707,non significant
LIPID-N-0433,0.9391181516682723,0.5081072686100968,0.7269184739945207,non significant
LIPID-N-0435,0.7672353902639945,0.17139008240386955,1.2035677445707458,non significant
LIPID-N-0438,0.906385220420866,0.378017637087642,1.2207154944392145,non significant
LIPID-N-0440,0.8553921912654967,0.27878774593368366,1.2257670593158543,non significant
LIPID-N-0442,0.9537561976047718,0.46464386054469786,0.8102663097287366,non significant
LIPID-N-0446,1.0089986861247642,0.7004944402043433,0.5619245268573966,non significant
LIPID-N-0447,0.8054261187183137,0.12143519367784364,1.4076108155155205,non significant
LIPID-N-0449,1.0533213010920286,0.8052973404194682,1.0084026416804626,non significant
LIPID-N-0453,0.8848139223767134,0.4037888957363406,0.9054797934340854,non significant
LIPID-N-0455,1.0067358909663366,0.9464078353821253,0.6106667771486854,non significant
LIPID-N-0469,0.8650630637831351,0.2978928812435744,1.3393455907189773,non significant
LIPID-N-0471,0.8355087873489039,0.0628738604223453,1.5414670882635233,non significant
LIPID-N-0475,1.0187671188523568,0.9130128686209588,1.22806314398495,non significant
LIPID-N-0478,0.8804247057176295,0.3972541094183887,1.3227918446136806,non significant
LIPID-N-0479,0.9830719652406847,0.9458538752897743,0.657350960842207,non significant
LIPID-N-0480,0.8881114435760875,0.24455092670525871,1.093074751608213,non significant
LIPID-N-0482,0.8455431182771189,0.09668149274892095,1.4669838695148345,non significant
LIPID-N-0490,0.931947615796993,0.5435756203078405,1.2382229594069758,non significant
LIPID-N-0491,0.9148135364920968,0.7472227222079141,1.1038296544789514,non significant
LIPID-N-0493,1.061161936546324,0.22708434677402145,1.3790313681075619,non significant
LIPID-N-0494,0.9530449647437951,0.580707623624113,1.4287131686167587,non significant
LIPID-N-0495,0.9120113173692208,0.2522315669254485,1.2979075433165743,non significant
LIPID-N-0496,0.8555531402911154,0.15202601295842552,1.2384220863157913,non significant
LIPID-N-0502,0.8056241654636325,0.04774669344135028,1.597600426172687,Lower in MCI
LIPID-N-0508,0.8367751087833104,0.05306584073345182,1.5507584283748845,non significant
LIPID-N-0509,0.9051512967618313,0.7286641043383763,0.7124239660338387,non significant
LIPID-N-0514,0.850440544057203,0.25868974693919655,1.071826423204389,non significant
LIPID-N-0521,0.7772604322821134,0.10557930267081857,1.3598348207177404,non significant
LIPID-N-0522,0.9537575689381022,0.8136788727339869,1.161570813661619,non significant
LIPID-N-0523,1.0005291307832977,0.9446184812476552,1.3740790101167115,non significant
LIPID-N-0524,0.9383794640137666,0.49429041143755165,1.1180702736554813,non significant
LIPID-N-0528,0.9181452770712245,0.47103856646659853,1.2357832905523467,non significant
LIPID-N-0529,0.935370885289561,0.5674334398758448,0.7163686367876417,non significant
LIPID-N-0538,0.8546578329546936,0.1503501802333409,1.3646992208328732,non significant
LIPID-N-0544,0.9968451465189248,0.7926268022456912,0.891197455134739,non significant
LIPID-N-0551,0.8201905635920517,0.05306584073345182,1.7719683278592924,non significant
LIPID-N-0579,0.9872999665799383,0.6643720474667947,0.5790069397704892,non significant
LIPID-N-0589,0.9057937044293113,0.19722015847790048,1.1528953950873382,non significant
LIPID-N-0602,0.9104981111032161,0.12995298419156678,1.278896764517174,non significant
LIPID-N-0611,0.788149773848905,0.04406907142449868,1.5971333920742163,Lower in MCI
LIPID-N-0615,0.8627936157847986,0.4075554557858701,1.2369827046654114,non significant
LIPID-N-0618,0.9506703783282635,0.8065228018592973,0.3871656070979472,non significant
LIPID-N-0619,1.0695645862811096,0.7859111874832403,0.3516930399270638,non significant
